payment_id,order_id,payment_date,type,status,currency,gross_amount,fee_amount,customer_email,processor_batch
PAY-0202-002989,ORD-0202-02852,2026-07-08 13:57:40,charge,captured,EUR,67.62,2.26,hugo.mori99@example.com,BATCH-081
PAY-0202-000956,ORD-0202-00897,2026-07-18 11:27:24,charge,captured,USD,232.71,7.05,nina.garcia97@example.com,BATCH-182
PAY-0202-002820,ORD-0202-02686,2026-07-15 06:53:21,charge,captured,EUR,72.36,2.40,sam.novak35@example.com,BATCH-152
PAY-0202-002167,ORD-0202-02061,2026-07-10 05:26:57,charge,captured,USD,138.90,4.33,liam.smith89@example.com,BATCH-104
PAY-0202-001205,ORD-0202-01135,2026-07-20 20:16:26,charge,captured,USD,191.63,5.86,sam.smith46@example.com,BATCH-203
PAY-0202-002928,ORD-0202-02789,2026-07-11 10:23:17,charge,captured,USD,227.65,6.90,ben.cohen95@example.com,BATCH-112
PAY-0202-001828,ORD-0202-01734,2026-07-05 10:55:27,charge,captured,USD,116.87,3.69,noah.levi97@example.com,BATCH-053
PAY-0202-001393,ORD-0202-01317,2026-07-07 01:04:28,charge,captured,USD,78.73,2.58,jack.chen27@example.com,BATCH-073
PAY-0202-001625,ORD-0202-01542,2026-07-19 02:24:36,charge,captured,USD,264.59,7.97,omar.smith4@example.com,BATCH-194
PAY-0202-000030,ORD-0202-00027,2026-07-05 01:27:30,charge,captured,USD,350.98,10.48,faye.cohen5@example.com,BATCH-052
PAY-0202-003125,ORD-0202-02978,2026-07-23 05:03:52,charge,pending,USD,434.06,0.00,hugo.garcia40@example.com,BATCH-232
PAY-0202-000859,ORD-0202-00811,2026-07-24 03:57:58,charge,captured,USD,118.37,3.73,qa+903@qa.internal,BATCH-244
PAY-0202-000171,ORD-0202-00165,2026-07-18 16:38:02,charge,captured,USD,220.26,6.69,eli.levi69@example.com,BATCH-184
PAY-0202-001814,ORD-0202-01722,2026-07-27 01:23:35,charge,captured,USD,331.55,9.91,faye.jones95@example.com,BATCH-272
PAY-0202-001768,ORD-0202-01681,2026-07-28 09:07:21,refund,captured,EUR,115.03,0.00,ivy.khan41@example.com,BATCH-282
PAY-0202-002151,ORD-0202-02045,2026-07-08 22:48:26,charge,captured,USD,336.56,10.06,dana.chen27@example.com,BATCH-083
PAY-0202-001769,ORD-0202-01682,2026-07-03 19:09:29,charge,captured,USD,386.03,11.49,noah.chen18@example.com,BATCH-034
PAY-0202-002523,ORD-0202-02399,2026-07-24 19:15:15,charge,captured,USD,94.71,3.05,zoe.patel74@example.com,BATCH-244
PAY-0202-002778,ORD-0202-02644,2026-07-14 15:16:57,charge,captured,USD,32.61,1.25,dana.levi53@example.com,BATCH-144
PAY-0202-001036,ORD-0202-00968,2026-07-13 22:40:52,charge,captured,USD,66.61,2.23,jack.novak9@example.com,BATCH-133
PAY-0202-001541,ORD-0202-01462,2026-07-15 03:06:12,charge,captured,USD,329.22,9.85,ivy.garcia77@example.com,BATCH-154
PAY-0202-000615,ORD-0202-00581,2026-07-12 06:18:27,charge,captured,USD,234.57,7.10,nina.cohen15@example.com,BATCH-124
PAY-0202-000324,ORD-0202-00310,2026-07-16 21:14:55,charge,captured,USD,96.32,3.09,lucy.khan54@example.com,BATCH-161
PAY-0202-000518,ORD-0202-00493,2026-07-15 19:16:59,charge,captured,USD,336.33,10.05,zoe.chen32@example.com,BATCH-154
PAY-0202-003121,ORD-0202-02973,2026-07-28 02:26:54,charge,captured,USD,32.49,1.24,ivy.brown74@example.com,BATCH-284
PAY-0202-002355,ORD-0202-02238,2026-07-19 16:34:31,charge,captured,USD,444.86,13.20,ava.kim1@example.com,BATCH-191
PAY-0202-002235,ORD-0202-02124,2026-07-13 15:38:43,charge,captured,USD,118.73,3.74,faye.weber31@example.com,BATCH-133
PAY-0202-000775,ORD-0202-00732,2026-07-18 22:20:38,charge,captured,USD,106.61,3.39,omar.jones25@example.com,BATCH-183
PAY-0202-003006,ORD-0202-02869,2026-07-15 00:37:59,charge,captured,USD,245.23,7.41,sam.cohen74@example.com,BATCH-154
PAY-0202-000739,ORD-0202-00696,2026-07-16 15:03:13,charge,captured,USD,413.40,12.29,mia.brown88@example.com,BATCH-163
PAY-0202-002084,ORD-0202-01978,2026-07-07 00:44:25,charge,captured,EUR,70.21,2.34,lea.rossi2@example.com,BATCH-071
PAY-0202-001602,ORD-0202-01521,2026-07-03 03:40:36,charge,captured,USD,143.18,4.45,faye.diaz96@example.com,BATCH-033
PAY-0202-002251,ORD-0202-02139,2026-07-18 07:27:51,charge,captured,USD,245.88,7.43,mia.weber76@example.com,BATCH-182
PAY-0202-002189,ORD-0202-02078,2026-07-18 15:47:28,charge,captured,USD,124.41,3.91,nina.garcia16@example.com,BATCH-183
PAY-0202-002135,ORD-0202-02029,2026-07-09 20:16:01,charge,captured,USD,395.73,11.78,lucy.chen51@example.com,BATCH-093
PAY-0202-001290,ORD-0202-01218,2026-07-04 13:58:02,charge,captured,USD,309.96,9.29,ben.mori67@example.com,BATCH-041
PAY-0202-001055,ORD-0202-00986,2026-07-10 13:14:39,charge,captured,USD,267.45,8.06,ava.brown46@example.com,BATCH-101
PAY-0202-000516,ORD-0202-00491,2026-07-07 14:25:06,charge,captured,EUR,274.05,8.25,lucy.weber33@example.com,BATCH-072
PAY-0202-001821,ORD-0202-01729,2026-07-19 06:44:57,charge,captured,USD,86.86,2.82,ivy.diaz7@example.com,BATCH-192
PAY-0202-003016,ORD-0202-02877,2026-07-27 20:18:38,charge,failed,USD,316.64,0.00,lucy.mori72@example.com,BATCH-272
PAY-0202-001436,ORD-0202-01362,2026-07-21 17:04:28,charge,captured,USD,430.93,12.80,ava.diaz79@example.com,BATCH-211
PAY-0202-001583,ORD-0202-01503,2026-07-04 09:43:50,charge,captured,EUR,425.99,12.65,max.chen97@example.com,BATCH-043
PAY-0202-002290,ORD-0202-02178,2026-07-23 04:45:51,charge,captured,USD,205.05,6.25,ben.garcia41@example.com,BATCH-231
PAY-0202-001325,ORD-0202-01253,2026-07-19 08:05:14,charge,captured,USD,95.87,3.08,zoe.cohen14@example.com,BATCH-191
PAY-0202-001155,ORD-0202-01088,2026-07-29 04:31:46,charge,captured,USD,125.62,3.94,jack.brown3@example.com,BATCH-293
PAY-0202-001675,ORD-0202-01594,2026-07-25 07:17:22,charge,captured,USD,276.63,8.32,eli.smith43@example.com,BATCH-253
PAY-0202-002313,ORD-0202-02200,2026-07-28 21:20:47,charge,captured,USD,465.44,13.80,mia.kim96@example.com,BATCH-284
PAY-0202-001824,ORD-0202-01731,2026-07-31 17:01:51,refund,captured,USD,240.32,0.00,ava.novak22@example.com,BATCH-314
PAY-0202-001588,ORD-0202-01507,2026-07-30 13:54:09,refund,captured,USD,268.26,0.00,liam.smith65@example.com,BATCH-303
PAY-0202-000188,ORD-0202-00180,2026-07-13 21:41:39,charge,pending,USD,31.41,0.00,amir.cohen9@example.com,BATCH-133
PAY-0202-001853,ORD-0202-01761,2026-07-30 04:18:12,charge,captured,EUR,264.11,7.96,zoe.smith65@example.com,BATCH-303
PAY-0202-000744,ORD-0202-00701,2026-07-06 11:49:37,charge,captured,USD,313.17,9.38,ivy.silva79@example.com,BATCH-061
PAY-0202-002153,ORD-0202-02047,2026-07-30 14:13:39,charge,captured,EUR,470.61,13.95,omar.levi85@example.com,BATCH-303
PAY-0202-002115,ORD-0202-02010,2026-07-19 16:48:32,charge,captured,USD,336.48,10.06,ivy.weber86@example.com,BATCH-193
PAY-0202-002615,ORD-0202-02485,2026-07-29 10:49:23,charge,captured,USD,155.68,4.81,rosa.diaz12@example.com,BATCH-293
PAY-0202-000954,ORD-0202-00895,2026-07-06 06:58:40,charge,captured,USD,79.16,2.60,jack.rossi53@example.com,BATCH-064
PAY-0202-000924,ORD-0202-00866,2026-07-22 12:21:24,charge,captured,USD,368.28,10.98,max.kim80@example.com,BATCH-221
PAY-0202-000049,ORD-0202-00045,2026-07-20 04:21:50,charge,captured,USD,155.48,4.81,zoe.novak70@example.com,BATCH-203
PAY-0202-000180,ORD-0202-00173,2026-07-26 22:38:25,charge,captured,USD,66.32,2.22,hugo.garcia66@example.com,BATCH-263
PAY-0202-000825,ORD-0202-00779,2026-07-24 16:48:33,charge,captured,USD,1326.83,38.78,omar.levi20@example.com,BATCH-244
PAY-0202-001149,ORD-0202-01082,2026-07-05 03:07:27,charge,captured,USD,144.93,4.50,nina.kim78@example.com,BATCH-052
PAY-0202-001012,ORD-0202-00947,2026-07-29 14:17:37,charge,captured,USD,234.01,7.09,lucy.khan63@example.com,BATCH-291
PAY-0202-002635,ORD-0202-02504,2026-07-19 06:23:02,charge,captured,USD,197.44,6.03,noah.mori29@example.com,BATCH-193
PAY-0202-001681,ORD-0202-01600,2026-07-27 01:38:54,charge,captured,USD,139.81,4.35,lea.jones33@example.com,BATCH-274
PAY-0202-000424,ORD-0202-00406,2026-07-02 08:45:40,charge,captured,USD,278.24,8.37,omar.chen92@example.com,BATCH-023
PAY-0202-000499,ORD-0202-00476,2026-07-18 22:25:51,charge,captured,USD,417.12,12.40,lea.kim18@example.com,BATCH-183
PAY-0202-002827,ORD-0202-02692,2026-07-28 18:29:46,charge,captured,USD,472.86,14.01,faye.novak25@example.com,BATCH-281
PAY-0202-000219,ORD-0202-00211,2026-07-17 22:45:34,charge,captured,USD,278.60,8.38,sam.rossi22@example.com,BATCH-171
PAY-0202-002711,ORD-0202-02577,2026-07-22 05:32:20,charge,captured,USD,114.86,3.63,mia.brown98@example.com,BATCH-222
PAY-0202-001236,ORD-0202-01165,2026-07-14 22:51:51,charge,captured,USD,433.83,12.88,ava.kim41@example.com,BATCH-143
PAY-0202-001982,ORD-0202-01883,2026-07-10 18:17:22,charge,captured,USD,184.02,5.64,mia.mori12@example.com,BATCH-102
PAY-0202-002780,ORD-0202-02646,2026-07-24 15:18:11,charge,captured,USD,93.49,3.01,noah.silva36@example.com,BATCH-242
PAY-0202-001859,ORD-0202-01766,2026-07-21 23:23:29,charge,captured,USD,268.33,8.08,noah.khan43@example.com,BATCH-214
PAY-0202-002710,ORD-0202-02576,2026-07-19 07:05:06,charge,captured,USD,128.06,4.01,zoe.chen70@example.com,BATCH-192
PAY-0202-000262,ORD-0202-00252,2026-07-30 16:56:22,refund,captured,EUR,265.45,0.00,jack.khan31@example.com,BATCH-301
PAY-0202-001605,ORD-0202-01524,2026-07-09 14:45:57,charge,captured,USD,263.06,7.93,ava.khan27@example.com,BATCH-091
PAY-0202-002679,ORD-0202-02548,2026-07-10 11:32:15,charge,captured,USD,47.37,1.67,amir.rossi20@example.com,BATCH-103
PAY-0202-001470,ORD-0202-01395,2026-07-06 18:16:27,charge,captured,USD,129.39,4.05,rosa.kim85@example.com,BATCH-061
PAY-0202-002293,ORD-0202-02181,2026-07-12 11:11:41,charge,captured,USD,463.14,13.73,max.novak24@example.com,BATCH-122
PAY-0202-002656,ORD-0202-02524,2026-07-15 18:46:37,charge,captured,USD,339.52,10.15,noah.cohen19@example.com,BATCH-151
PAY-0202-002452,ORD-0202-02333,2026-07-23 11:40:41,charge,captured,USD,181.64,5.57,max.garcia50@example.com,BATCH-233
PAY-0202-000126,ORD-0202-00119,2026-07-26 18:19:22,charge,captured,USD,95.06,3.06,ivy.mori75@example.com,BATCH-263
PAY-0202-001360,ORD-0202-01286,2026-07-04 11:39:15,charge,captured,USD,368.14,10.98,jack.smith68@example.com,BATCH-042
PAY-0202-002457,ORD-0202-02337,2026-07-23 11:59:49,charge,captured,USD,330.89,9.90,eli.diaz13@example.com,BATCH-231
PAY-0202-000868,ORD-0202-00818,2026-07-25 22:32:26,refund,captured,USD,116.41,0.00,max.jones32@example.com,BATCH-253
PAY-0202-001783,ORD-0202-01694,2026-07-11 20:35:35,charge,failed,USD,178.85,0.00,hugo.silva53@example.com,BATCH-112
PAY-0202-003118,ORD-0202-02970,2026-07-18 15:29:14,charge,captured,USD,86.10,2.80,noah.diaz87@example.com,BATCH-181
PAY-0202-000720,ORD-0202-00680,2026-07-12 08:31:04,charge,captured,USD,307.14,9.21,ava.kim98@example.com,BATCH-124
PAY-0202-000798,ORD-0202-00753,2026-07-14 11:08:44,charge,captured,USD,424.68,12.62,noah.garcia80@example.com,BATCH-142
PAY-0202-002502,ORD-0202-02378,2026-07-29 06:38:01,charge,captured,USD,312.76,9.37,ivy.brown77@example.com,BATCH-292
PAY-0202-003149,ORD-0202-01700,2026-07-13 16:11:23,charge,captured,USD,151.85,4.70,max.levi38@example.com,BATCH-RP3
PAY-0202-000675,ORD-0202-00639,2026-07-08 03:10:00,charge,captured,USD,120.82,3.80,zoe.kim88@example.com,BATCH-082
PAY-0202-001593,ORD-0202-01513,2026-07-28 15:11:18,charge,captured,USD,1104.06,32.32,max.patel37@example.com,BATCH-281
PAY-0202-000964,ORD-0202-00904,2026-07-10 11:06:13,charge,captured,USD,400.61,11.92,mia.levi43@example.com,BATCH-103
PAY-0202-000993,ORD-0202-00929,2026-07-28 09:33:48,charge,captured,EUR,289.43,8.69,liam.chen81@example.com,BATCH-282
PAY-0202-002238,ORD-0202-02126,2026-07-08 14:40:21,charge,captured,EUR,64.34,2.17,faye.diaz3@example.com,BATCH-082
PAY-0202-000152,ORD-0202-00145,2026-07-19 11:23:02,charge,captured,USD,320.05,9.58,ava.cohen44@example.com,BATCH-192
PAY-0202-000492,ORD-0202-00470,2026-07-12 09:32:11,charge,failed,USD,450.74,0.00,eli.cohen64@example.com,BATCH-124
PAY-0202-000092,ORD-0202-00087,2026-07-19 06:12:57,charge,captured,USD,202.89,6.18,nina.patel37@example.com,BATCH-193
PAY-0202-000175,ORD-0202-00168,2026-07-28 07:14:50,refund,captured,USD,330.96,0.00,liam.jones92@example.com,BATCH-283
PAY-0202-000658,ORD-0202-00623,2026-07-15 02:16:29,charge,captured,USD,145.99,4.53,jack.mori23@example.com,BATCH-151
PAY-0202-000816,ORD-0202-00770,2026-07-08 07:54:45,charge,captured,USD,161.67,4.99,liam.novak54@example.com,BATCH-082
PAY-0202-002919,ORD-0202-02779,2026-07-07 15:57:40,charge,captured,USD,66.66,2.23,rosa.mori14@example.com,BATCH-074
PAY-0202-002729,ORD-0202-02596,2026-07-28 01:20:04,charge,captured,USD,324.92,9.72,faye.diaz42@example.com,BATCH-282
PAY-0202-000314,ORD-0202-00301,2026-07-08 07:24:18,charge,captured,USD,251.07,7.58,dana.levi29@example.com,BATCH-082
PAY-0202-000086,ORD-0202-00080,2026-07-08 09:46:44,charge,captured,USD,173.94,5.34,ben.diaz30@example.com,BATCH-084
PAY-0202-002552,ORD-0202-02427,2026-07-29 05:15:03,charge,captured,USD,183.49,5.62,liam.novak47@example.com,BATCH-293
PAY-0202-001406,ORD-0202-01331,2026-07-12 13:19:18,charge,captured,USD,279.92,8.42,max.cohen42@example.com,BATCH-124
PAY-0202-002163,ORD-0202-02057,2026-07-29 11:34:11,charge,captured,USD,296.12,8.89,noah.kim26@example.com,BATCH-294
PAY-0202-003073,ORD-0202-02928,2026-07-09 01:56:44,charge,captured,USD,422.17,12.54,lea.chen37@example.com,BATCH-092
PAY-0202-002753,ORD-0202-02619,2026-07-10 01:32:02,charge,captured,EUR,47.27,1.67,liam.weber31@example.com,BATCH-104
PAY-0202-001446,ORD-0202-01371,2026-07-15 06:30:57,charge,captured,USD,107.67,3.42,dana.diaz63@example.com,BATCH-153
PAY-0202-001999,ORD-0202-01899,2026-07-09 12:12:57,charge,captured,USD,396.96,11.81,ivy.diaz54@example.com,BATCH-092
PAY-0202-001787,ORD-0202-01697,2026-07-11 12:31:02,charge,captured,USD,93.87,3.02,ivy.silva95@example.com,BATCH-114
PAY-0202-002197,ORD-0202-02085,2026-07-06 09:35:56,charge,captured,EUR,251.44,7.59,hugo.smith13@example.com,BATCH-063
PAY-0202-001603,ORD-0202-01522,2026-07-11 19:37:09,charge,captured,USD,477.06,14.13,jack.silva1@example.com,BATCH-113
PAY-0202-002370,ORD-0202-02253,2026-07-06 02:36:33,charge,captured,USD,294.27,8.83,lucy.garcia80@example.com,BATCH-063
PAY-0202-000220,ORD-0202-00212,2026-07-03 16:43:28,charge,captured,USD,87.20,2.83,dana.rossi52@example.com,BATCH-032
PAY-0202-000659,ORD-0202-00624,2026-07-21 06:12:17,charge,captured,USD,420.23,12.49,zoe.kim85@example.com,BATCH-211
PAY-0202-001851,ORD-0202-01759,2026-07-18 04:10:42,charge,captured,USD,442.63,13.14,zoe.levi70@example.com,BATCH-184
PAY-0202-000983,ORD-0202-00920,2026-07-26 20:23:08,charge,captured,USD,185.26,5.67,eli.rossi77@example.com,BATCH-261
PAY-0202-003105,ORD-0202-02959,2026-07-12 04:27:03,charge,captured,USD,2453.01,71.44,mia.brown40@example.com,BATCH-124
PAY-0202-000796,ORD-0202-00751,2026-07-21 15:15:09,charge,captured,USD,254.16,7.67,hugo.jones5@example.com,BATCH-213
PAY-0202-002976,ORD-0202-02839,2026-07-16 17:03:51,charge,captured,USD,71.45,2.37,omar.khan61@example.com,BATCH-162
PAY-0202-002283,ORD-0202-02172,2026-07-09 23:24:48,charge,failed,USD,412.23,0.00,hugo.jones72@example.com,BATCH-091
PAY-0202-000341,ORD-0202-00327,2026-07-22 11:27:31,charge,captured,USD,75.30,2.48,zoe.cohen18@example.com,BATCH-222
PAY-0202-001691,ORD-0202-01608,2026-07-03 23:58:38,charge,captured,USD,318.22,9.53,ivy.smith54@example.com,BATCH-032
PAY-0202-001223,ORD-0202-01153,2026-07-04 15:17:34,charge,captured,USD,86.62,2.81,faye.garcia88@example.com,BATCH-042
PAY-0202-000372,ORD-0202-00358,2026-07-12 06:57:34,charge,captured,USD,101.69,3.25,faye.silva49@example.com,BATCH-121
PAY-0202-001622,ORD-0202-01539,2026-07-10 13:59:16,charge,captured,USD,337.76,10.10,rosa.chen34@example.com,BATCH-101
PAY-0202-002168,ORD-0202-02062,2026-07-08 18:04:01,charge,captured,USD,104.70,3.34,max.garcia46@example.com,BATCH-081
PAY-0202-000400,ORD-0202-00383,2026-07-23 04:36:49,charge,captured,USD,222.73,6.76,eli.brown24@example.com,BATCH-233
PAY-0202-003136,ORD-0202-02988,2026-07-18 18:13:13,charge,captured,USD,232.40,7.04,noah.novak58@example.com,BATCH-182
PAY-0202-002316,ORD-0202-02203,2026-07-13 06:37:20,charge,captured,USD,465.17,13.79,max.khan88@example.com,BATCH-134
PAY-0202-002858,ORD-0202-02725,2026-07-25 23:06:09,charge,captured,USD,48.69,1.71,faye.jones94@example.com,BATCH-252
PAY-0202-002405,ORD-0202-02289,2026-07-02 06:05:52,charge,captured,EUR,431.47,12.81,lea.jones20@example.com,BATCH-024
PAY-0202-002231,ORD-0202-02120,2026-07-12 22:59:28,charge,captured,USD,421.43,12.52,hugo.rossi46@example.com,BATCH-124
PAY-0202-001396,ORD-0202-01320,2026-07-18 00:27:13,charge,pending,USD,1770.40,0.00,nina.cohen56@example.com,BATCH-182
PAY-0202-001259,ORD-0202-01188,2026-07-03 12:46:36,charge,captured,USD,2892.35,84.18,hugo.patel47@example.com,BATCH-031
PAY-0202-002980,ORD-0202-02843,2026-07-18 13:11:45,charge,captured,USD,264.72,7.98,eli.weber79@example.com,BATCH-184
PAY-0202-001682,ORD-0202-01601,2026-07-09 04:18:50,charge,captured,USD,215.18,6.54,liam.diaz28@example.com,BATCH-092
PAY-0202-000433,ORD-0202-00416,2026-07-24 21:09:07,charge,captured,USD,262.01,7.90,ava.brown9@example.com,BATCH-242
PAY-0202-001926,ORD-0202-01830,2026-07-16 12:17:53,refund,captured,USD,46.11,0.00,noah.levi46@example.com,BATCH-161
PAY-0202-000741,ORD-0202-00698,2026-07-04 12:57:35,charge,captured,EUR,24.56,1.01,jack.rossi88@example.com,BATCH-044
PAY-0202-001327,ORD-0202-01254,2026-07-09 21:39:58,charge,captured,USD,242.84,7.34,rosa.cohen83@example.com,BATCH-092
PAY-0202-000088,ORD-0202-00082,2026-07-06 14:33:12,charge,captured,USD,473.05,14.02,faye.khan55@example.com,BATCH-063
PAY-0202-000123,ORD-0202-00116,2026-07-15 07:05:29,charge,captured,USD,141.56,4.41,ivy.levi51@example.com,BATCH-154
PAY-0202-001813,ORD-0202-01721,2026-07-21 11:34:32,charge,captured,USD,214.34,6.52,amir.garcia83@example.com,BATCH-214
PAY-0202-001862,ORD-0202-01769,2026-07-10 06:56:37,charge,captured,USD,248.11,7.50,ivy.cohen52@example.com,BATCH-104
PAY-0202-002767,ORD-0202-02633,2026-07-17 14:24:11,charge,captured,USD,444.54,13.19,zoe.smith49@example.com,BATCH-173
PAY-0202-000066,ORD-0202-00063,2026-07-22 11:04:53,charge,captured,USD,272.83,8.21,hugo.kim15@example.com,BATCH-224
PAY-0202-002279,ORD-0202-02168,2026-07-26 07:21:59,charge,captured,USD,63.19,2.13,max.garcia9@example.com,BATCH-263
PAY-0202-000684,ORD-0202-00648,2026-07-20 14:41:37,charge,captured,USD,114.27,3.61,ben.jones76@example.com,BATCH-202
PAY-0202-000647,ORD-0202-00612,2026-07-04 21:14:48,charge,captured,USD,364.38,10.87,eli.rossi15@example.com,BATCH-041
PAY-0202-000972,ORD-0202-00910,2026-07-24 16:27:45,charge,captured,USD,393.34,11.71,eli.rossi28@example.com,BATCH-243
PAY-0202-002951,ORD-0202-02811,2026-07-27 03:05:42,charge,captured,USD,1008.84,29.56,faye.brown59@example.com,BATCH-273
PAY-0202-001883,ORD-0202-01788,2026-07-04 23:45:30,charge,captured,USD,347.52,10.38,liam.garcia3@example.com,BATCH-041
PAY-0202-003085,ORD-0202-02940,2026-07-20 14:58:49,charge,captured,USD,324.53,9.71,mia.kim43@example.com,BATCH-202
PAY-0202-000865,ORD-0202-00816,2026-07-18 21:30:36,charge,captured,EUR,34.63,1.30,dana.levi30@example.com,BATCH-184
PAY-0202-000327,ORD-0202-00313,2026-07-22 11:02:25,charge,captured,USD,379.33,11.30,ben.smith12@example.com,BATCH-223
PAY-0202-001056,ORD-0202-00987,2026-07-08 18:34:01,charge,captured,EUR,183.90,5.63,lea.kim30@example.com,BATCH-083
PAY-0202-000945,ORD-0202-00885,2026-07-13 17:15:58,charge,captured,USD,418.48,12.44,amir.mori66@example.com,BATCH-131
PAY-0202-000601,ORD-0202-00569,2026-07-04 17:47:23,charge,captured,USD,258.00,7.78,omar.kim63@example.com,BATCH-041
PAY-0202-001670,ORD-0202-01589,2026-07-27 10:49:06,charge,captured,USD,158.14,4.89,ivy.smith82@example.com,BATCH-273
PAY-0202-001983,ORD-0202-01884,2026-07-24 14:18:40,charge,captured,USD,162.90,5.02,ava.cohen45@example.com,BATCH-244
PAY-0202-002714,ORD-0202-02580,2026-07-29 17:02:23,charge,captured,USD,296.74,8.91,max.jones96@example.com,BATCH-294
PAY-0202-000957,ORD-0202-00898,2026-07-13 19:15:47,charge,captured,USD,463.91,13.75,rosa.diaz35@example.com,BATCH-132
PAY-0202-002459,ORD-0202-02339,2026-07-02 15:39:24,charge,captured,USD,396.04,11.79,lea.kim43@example.com,BATCH-024
PAY-0202-000527,ORD-0202-00501,2026-07-21 02:04:02,charge,captured,USD,150.06,4.65,noah.brown6@example.com,BATCH-213
PAY-0202-002145,ORD-0202-02039,2026-07-29 18:40:50,charge,captured,USD,378.79,11.28,nina.chen66@example.com,BATCH-294
PAY-0202-000911,ORD-0202-00858,2026-07-19 02:20:59,charge,captured,USD,433.85,12.88,ben.mori40@example.com,BATCH-193
PAY-0202-002611,ORD-0202-02481,2026-07-12 12:26:55,charge,captured,EUR,170.92,5.26,ivy.weber1@example.com,BATCH-124
PAY-0202-002339,ORD-0202-02223,2026-07-02 11:17:17,charge,captured,USD,328.63,9.83,ava.mori30@example.com,BATCH-024
PAY-0202-002703,ORD-0202-02571,2026-07-28 13:47:24,charge,captured,USD,83.49,2.72,nina.diaz89@example.com,BATCH-283
PAY-0202-002864,ORD-0202-02730,2026-07-17 20:58:36,charge,captured,USD,439.27,13.04,lea.kim17@example.com,BATCH-173
PAY-0202-000991,ORD-0202-00928,2026-07-22 18:56:21,charge,captured,USD,166.57,5.13,dana.cohen94@example.com,BATCH-222
PAY-0202-002601,ORD-0202-02471,2026-07-30 18:42:32,refund,captured,USD,165.39,0.00,eli.chen12@example.com,BATCH-303
PAY-0202-001213,ORD-0202-01143,2026-07-08 05:47:24,charge,captured,EUR,383.64,11.43,max.garcia73@example.com,BATCH-081
